171;"Current evidence finds no relationship between most induced abortions and mental health problems other than those expected for any unwanted pregnancy. A report by the American Psychological Association concluded that a woman's first abortion is not a threat to mental health when carried out in the first trimester, with such women no more likely to have mental-health problems than those carrying an unwanted pregnancy to term; the mental-health outcome of a woman's second or greater abortion is less certain. Some older reviews concluded that abortion was associated with an increased risk of psychological problems; however, they did not use an appropriate control group."
172;"Although some studies show negative mental-health outcomes in women who choose abortions after the first trimester because of fetal abnormalities, more rigorous research would be needed to show this conclusively. Some proposed negative psychological effects of abortion have been referred to by anti-abortion advocates as a separate condition called ""post-abortion syndrome"", but this is not recognized by medical or psychological professionals in the United States."
173;A long term-study among US women found that about 99% of women felt that they made the right decision five years after they had an abortion. Relief was the primary emotion with few women feeling sadness or guilt. Social stigma was a main factor predicting negative emotions and regret  years later.
174;Women seeking an abortion may use unsafe methods, especially when it is legally restricted. They may attempt self-induced abortion or seek the help of a person without proper medical training or facilities. This can lead to severe complications, such as incomplete abortion, sepsis, hemorrhage, and damage to internal organs.
175;"Unsafe abortions are a major cause of injury and death among women worldwide. Although data are imprecise, it is estimated that approximately 20 million unsafe abortions are performed annually, with 97% taking place in developing countries. Unsafe abortions are believed to result in millions of injuries. Estimates of deaths vary according to methodology, and have ranged from 37,000 to 70,000 in the past decade; deaths from unsafe abortion account for around 13% of all maternal deaths. The World Health Organization believes that mortality has fallen since the 1990s. To reduce the number of unsafe abortions, public health organizations have generally advocated emphasizing the legalization of abortion, training of medical personnel, and ensuring access to reproductive-health services."
176;"A major factor in whether abortions are performed safely or not is the legal standing of abortion. Countries with restrictive abortion laws have higher rates of unsafe abortion and similar overall abortion rates compared to those where abortion is legal and available. For example, the 1996 legalization of abortion in South Africa had an immediate positive impact on the frequency of abortion-related complications, with abortion-related deaths dropping by more than 90%. Similar reductions in maternal mortality have been observed after other countries have liberalized their abortion laws, such as Romania and Nepal. A 2011 study concluded that in the United States, some state-level anti-abortion laws are correlated with lower rates of abortion in that state. The analysis, however, did not take into account travel to other states without such laws to obtain an abortion. In addition, a lack of access to effective contraception contributes to unsafe abortion. It has been estimated that the incidence of unsafe abortion could be reduced by up to 75% (from 20 million to 5 million annually) if modern family planning and maternal health services were readily available globally. Rates of such abortions may be difficult to measure because they can be reported variously as miscarriage, ""induced miscarriage"", ""menstrual regulation"", ""mini-abortion"", and ""regulation of a delayed/suspended menstruation""."
177;Forty percent of the world's women are able to access therapeutic and elective abortions within gestational limits, while an additional 35 percent have access to legal abortion if they meet certain physical, mental, or socioeconomic criteria. While maternal mortality seldom results from safe abortions, unsafe abortions result in 70,000 deaths and 5 million disabilities per year. Complications of unsafe abortion account for approximately an eighth of maternal mortalities worldwide, though this varies by region. Secondary infertility caused by an unsafe abortion affects an estimated 24 million women. The rate of unsafe abortions has increased from 44% to 49% between 1995 and 2008. Health education, access to family planning, and improvements in health care during and after abortion have been proposed to address this phenomenon.
178;There are two commonly used methods of measuring the incidence of abortion:
179;Abortion rate – number of abortions annually per 1000 women between 15 and 44 years of age (some sources use a range of 15–49)
180;Abortion percentage – number of abortions out of 100 known pregnancies (pregnancies include live births, abortions and miscarriages)In many places, where abortion is illegal or carries a heavy social stigma, medical reporting of abortion is not reliable. For this reason, estimates of the incidence of abortion must be made without determining certainty related to standard error.
181;The number of abortions performed worldwide seems to have remained stable in recent years, with 41.6 million having been performed in 2003 and 43.8 million having been performed in 2008. The abortion rate worldwide was 28 per 1000 women per year, though it was 24 per 1000 women per year for developed countries and 29 per 1000 women per year for developing countries. The same 2012 study indicated that in 2008, the estimated abortion percentage of known pregnancies was at 21% worldwide, with 26% in developed countries and 20% in developing countries.
182;"On average, the incidence of abortion is similar in countries with restrictive abortion laws and those with more liberal access to abortion. However, restrictive abortion laws are associated with increases in the percentage of abortions performed unsafely. The unsafe abortion rate in developing countries is partly attributable to lack of access to modern contraceptives; according to the Guttmacher Institute, providing access to contraceptives would result in about 14.5 million fewer unsafe abortions and 38,000 fewer deaths from unsafe abortion annually worldwide."
183;The rate of legal, induced abortion varies extensively worldwide. According to the report of employees of Guttmacher Institute it ranged from 7 per 1000 women per year (Germany and Switzerland) to 30 per 1000 women per year (Estonia) in countries with complete statistics in 2008. The proportion of pregnancies that ended in induced abortion ranged from about 10% (Israel, the Netherlands and Switzerland) to 30% (Estonia) in the same group, though it might be as high as 36% in Hungary and Romania, whose statistics were deemed incomplete.
184;"An American study in 2002 concluded that about half of women having abortions were using a form of contraception at the time of becoming pregnant. Inconsistent use was reported by half of those using condoms and three-quarters of those using the birth control pill; 42% of those using condoms reported failure through slipping or breakage. The Guttmacher Institute estimated that ""most abortions in the United States are obtained by minority women"" because minority women ""have much higher rates of unintended pregnancy"". In 2022, while people of color comprise 44% of the population in Mississippi, 59% of the population in Texas, 42% of the population in Louisiana, and 35% of the population in Alabama, they comprise 80%, 74%, 72%, and 70% of those receiving abortions."
185;"The abortion rate may also be expressed as the average number of abortions a woman has during her reproductive years; this is referred to as total abortion rate (TAR)."
186;"Abortion rates also vary depending on the stage of pregnancy and the method practiced. In 2003, the Centers for Disease Control and Prevention (CDC) reported that 26% of reported legal induced abortions in the United States were known to have been obtained at less than 6 weeks' gestation, 18% at 7 weeks, 15% at 8 weeks, 18% at 9 through 10 weeks, 10% at 11 through 12 weeks, 6% at 13 through 15 weeks, 4% at 16 through 20 weeks and 1% at more than 21 weeks. 91% of these were classified as having been done by ""curettage"" (suction-aspiration, dilation and curettage, dilation and evacuation), 8% by ""medical"" means (mifepristone), >1% by ""intrauterine instillation"" (saline or prostaglandin), and 1% by ""other"" (including hysterotomy and hysterectomy). According to the CDC, due to data collection difficulties the data must be viewed as tentative and some fetal deaths reported beyond 20 weeks may be natural deaths erroneously classified as abortions if the removal of the dead fetus is accomplished by the same procedure as an induced abortion."
187;"The Guttmacher Institute estimated there were 2,200 intact dilation and extraction procedures in the US during 2000; this accounts for <0.2% of the total number of abortions performed that year. Similarly, in England and Wales in 2006, 89% of terminations occurred at or under 12 weeks, 9% between 13 and 19 weeks, and 2% at or over 20 weeks. 64% of those reported were by vacuum aspiration, 6% by D&E, and 30% were medical. There are more second trimester abortions in developing countries such as China, India and Vietnam than in developed countries."
188;The reasons why women have abortions are diverse and vary across the world. Some of the reasons may include an inability to afford a child, domestic violence, lack of support, feeling they are too young, and the wish to complete education or advance a career. Additional reasons include not being able or willing to raise a child conceived as a result of rape or incest.
189;Some abortions are undergone as the result of societal pressures. These might include the preference for children of a specific sex or race, disapproval of single or early motherhood, stigmatization of people with disabilities, insufficient economic support for families, lack of access to or rejection of contraceptive methods, or efforts toward population control (such as China's one-child policy). These factors can sometimes result in compulsory abortion or sex-selective abortion.
190;An additional factor is maternal health which was listed as the main reason by about a third of women in 3 of 27 countries and about 7% of women in a further 7 of these 27 countries.
191;"In the U.S., the Supreme Court decisions in Roe v. Wade and Doe v. Bolton: ""ruled that the state's interest in the life of the fetus became compelling only at the point of viability, defined as the point at which the fetus can survive independently of its mother. Even after the point of viability, the state cannot favor the life of the fetus over the life or health of the pregnant woman. Under the right of privacy, physicians must be free to use their ""medical judgment for the preservation of the life or health of the mother."" On the same day that the Court decided Roe, it also decided Doe v. Bolton, in which the Court defined health very broadly: ""The medical judgment may be exercised in the light of all factors—physical, emotional, psychological, familial, and the woman's age—relevant to the well-being of the patient. All these factors may relate to health. This allows the attending physician the room he needs to make his best medical judgment."""
192;Public opinion shifted in America following television personality Sherri Finkbine's discovery during her fifth month of pregnancy that she had been exposed to thalidomide. Unable to obtain a legal abortion in the United States, she traveled to Sweden. From 1962 to 1965, an outbreak of German measles left 15,000 babies with severe birth defects. In 1967, the American Medical Association publicly supported liberalization of abortion laws. A National Opinion Research Center poll in 1965 showed 73% supported abortion when the mother's life was at risk, 57% when birth defects were present and 59% for pregnancies resulting from rape or incest.
193;"The rate of cancer during pregnancy is 0.02–1%, and in many cases, cancer of the mother leads to consideration of abortion to protect the life of the mother, or in response to the potential damage that may occur to the fetus during treatment. This is particularly true for cervical cancer, the most common type of which occurs in 1 of every 2,000–13,000 pregnancies, for which initiation of treatment ""cannot co-exist with preservation of fetal life (unless neoadjuvant chemotherapy is chosen)"". Very early stage cervical cancers (I and IIa) may be treated by radical hysterectomy and pelvic lymph node dissection, radiation therapy, or both, while later stages are treated by radiotherapy. Chemotherapy may be used simultaneously. Treatment of breast cancer during pregnancy also involves fetal considerations, because lumpectomy is discouraged in favor of modified radical mastectomy unless late-term pregnancy allows follow-up radiation therapy to be administered after the birth."
194;Exposure to a single chemotherapy drug is estimated to cause a 7.5–17% risk of teratogenic effects on the fetus, with higher risks for multiple drug treatments. Treatment with more than 40 Gy of radiation usually causes spontaneous abortion. Exposure to much lower doses during the first trimester, especially 8 to 15 weeks of development, can cause intellectual disability or microcephaly, and exposure at this or subsequent stages can cause reduced intrauterine growth and birth weight. Exposures above 0.005–0.025 Gy cause a dose-dependent reduction in IQ. It is possible to greatly reduce exposure to radiation with abdominal shielding, depending on how far the area to be irradiated is from the fetus.
195;"The process of birth itself may also put the mother at risk. ""Vaginal delivery may result in dissemination of neoplastic cells into lymphovascular channels, haemorrhage, cervical laceration and implantation of malignant cells in the episiotomy site, while abdominal delivery may delay the initiation of non-surgical treatment."""
196;Since ancient times abortions have been done using a number of methods, including herbal medicines, sharp tools, with force, or through other traditional methods. Induced abortion has a long history and can be traced back to civilizations as varied as ancient China (abortifacient knowledge is often attributed to the mythological ruler Shennong), ancient India since its Vedic age, ancient Egypt with its Ebers Papyrus (c. 1550 BCE), and the Roman Empire in the time of Juvenal (c. 200 CE). One of the earliest known artistic representations of abortion is in a bas relief at Angkor Wat (c. 1150). Found in a series of friezes that represent judgment after death in Hindu and Buddhist culture, it depicts the technique of abdominal abortion.
197;"Some medical scholars and abortion opponents have suggested that the Hippocratic Oath forbade Ancient Greek physicians from performing abortions; other scholars disagree with this interpretation, and state that the medical texts of Hippocratic Corpus contain descriptions of abortive techniques right alongside the Oath. The physician Scribonius Largus wrote in 43 CE that the Hippocratic Oath prohibits abortion, as did Soranus, although apparently not all doctors adhered to it strictly at the time. According to Soranus' 1st or 2nd century CE work Gynaecology, one party of medical practitioners banished all abortives as required by the Hippocratic Oath; the other party—to which he belonged—was willing to prescribe abortions, but only for the sake of the mother's health. Aristotle, in his treatise on government Politics (350 BCE), condemns infanticide as a means of population control. He preferred abortion in such cases, with the restriction ""[that it] must be practised on it before it has developed sensation and life; for the line between lawful and unlawful abortion will be marked by the fact of having sensation and being alive""."
198;"In Christianity, and in the Catholic Church in particular, opinion was divided on how serious abortion was in comparison with such acts as contraception, oral sex, and sex in marriage for pleasure rather than procreation; and the Catholic Church did not begin vigorously opposing abortion until the 19th century. However, as early as ~100 A.D. the Didache taught that abortion was sinful.  Several historians have written that prior to the 19th century most Catholic authors did not regard termination of pregnancy before ""quickening"" or ""ensoulment"" as an abortion. Among these authors were the Doctors of the Church: St. Augustine, St. Thomas Aquinas, and St. Alphonsus Liguori. Pope Sixtus V (1585–90) was the only Pope before Pope Pius IX (in his 1869 bull, Apostolicae Sedis) to institute a Church policy labeling all abortion as homicide and condemning abortion regardless of the stage of pregnancy. However, Sixtus' pronouncement of 1588 was reversed three years later by Pope Gregory XIV. In the recodification of Canon Law in 1917, Apostolicae Sedis was strengthened, in part to remove a possible reading that excluded excommunication of the mother. Statements made in 1992 in the Catechism of the Catholic Church, the codified summary of the current Church's teachings, considered abortion from the moment of conception as homicide and called for the end of legal abortion."
199;A 2014 Guttmacher survey of US abortion patients found that many reported a religious affiliation—24% were Catholic while 30% were Protestant.
200;A 1995 survey reported that Catholic women are as likely as the general population to terminate a pregnancy, Protestants are less likely to do so, and Evangelical Christians are the least likely to do so. A 2019 Pew Research Study found that all Christians denominations at around 70% except White Evangelicals at 35% were against overturning Roe Vs Wade, which in the US legalized Abortion, as the general public. Islamic tradition has traditionally permitted abortion until a point in time when Muslims believe the soul enters the fetus, considered by various theologians to be at conception, 40 days after conception, 120 days after conception, or quickening. However, abortion is largely heavily restricted or forbidden in areas of high Islamic faith such as the Middle East and North Africa.
201;In Europe and North America, abortion techniques advanced starting in the 17th century, but the conservatism of most in the medical profession with regards to sexual matters prevented the wide expansion of abortion techniques. Other medical practitioners in addition to some physicians advertised their services, and they were not widely regulated until the 19th century, when the practice (sometimes called restellism) was banned in both the United States and the United Kingdom. Church groups as well as physicians were highly influential in anti-abortion movements. In the US, according to some sources, abortion was more dangerous than childbirth until about 1930 when incremental improvements in abortion procedures relative to childbirth made abortion safer. Other sources maintain that in the 19th century early abortions under the hygienic conditions in which midwives usually worked were relatively safe. In addition, some commentators have written that, despite improved medical procedures, the period from the 1930s until legalization also saw more zealous enforcement of anti-abortion laws, and concomitantly an increasing control of abortion providers by organized crime.
202;"Soviet Russia (1919), Iceland (1935), and Sweden (1938) were among the first countries to legalize certain or all forms of abortion. In Nazi Germany (1935), a law permitted abortions for those deemed ""hereditarily ill"", while women considered of German stock were specifically prohibited from having abortions. Beginning in the second half of the 20th century, abortion was legalized in a greater number of countries."
203;Induced abortion has long been the source of considerable debate. Ethical, moral, philosophical, biological, religious and legal issues surrounding abortion are related to value systems. Opinions of abortion may be about fetal rights, governmental authority, and women's rights.
204;"In both public and private debate, arguments presented in favor of or against abortion access focus on either the moral permissibility of an induced abortion, or justification of laws permitting or restricting abortion. The World Medical Association Declaration on Therapeutic Abortion notes, ""circumstances bringing the interests of a mother into conflict with the interests of her unborn child create a dilemma and raise the question as to whether or not the pregnancy should be deliberately terminated."" Abortion debates, especially pertaining to abortion laws, are often spearheaded by groups advocating one of these two positions. Groups who favor greater legal restrictions on abortion, including complete prohibition, most often describe themselves as ""pro-life"" while groups who are against such legal restrictions describe themselves as ""pro-choice"". Generally, the former position argues that a human fetus is a human person with a right to live, making abortion morally the same as murder. The latter position argues that a woman has certain reproductive rights, especially the right to decide whether or not to carry a pregnancy to term."
205;Current laws pertaining to abortion are diverse. Religious, moral, and cultural factors continue to influence abortion laws throughout the world. The right to life, the right to liberty, the right to security of person, and the right to reproductive health are major issues of human rights that sometimes constitute the basis for the existence or absence of abortion laws.
206;"In jurisdictions where abortion is legal, certain requirements must often be met before a woman may obtain a legal abortion (an abortion performed without the woman's consent is considered feticide). These requirements usually depend on the age of the fetus, often using a trimester-based system to regulate the window of legality, or as in the U.S., on a doctor's evaluation of the fetus' viability. Some jurisdictions require a waiting period before the procedure, prescribe the distribution of information on fetal development, or require that parents be contacted if their minor daughter requests an abortion. Other jurisdictions may require that a woman obtain the consent of the fetus' father before aborting the fetus, that abortion providers inform women of health risks of the procedure—sometimes including ""risks"" not supported by the medical literature—and that multiple medical authorities certify that the abortion is either medically or socially necessary. Many restrictions are waived in emergency situations. China, which has ended their one-child policy, and now has a two child policy, has at times incorporated mandatory abortions as part of their population control strategy."
207;Other jurisdictions ban abortion almost entirely. Many, but not all, of these allow legal abortions in a variety of circumstances. These circumstances vary based on jurisdiction, but may include whether the pregnancy is a result of rape or incest, the fetus' development is impaired, the woman's physical or mental well-being is endangered, or socioeconomic considerations make childbirth a hardship. In countries where abortion is banned entirely, such as Nicaragua, medical authorities have recorded rises in maternal death directly and indirectly due to pregnancy as well as deaths due to doctors' fears of prosecution if they treat other gynecological emergencies. Some countries, such as Bangladesh, that nominally ban abortion, may also support clinics that perform abortions under the guise of menstrual hygiene. This is also a terminology in traditional medicine. In places where abortion is illegal or carries heavy social stigma, pregnant women may engage in medical tourism and travel to countries where they can terminate their pregnancies. Women without the means to travel can resort to providers of illegal abortions or attempt to perform an abortion by themselves.
208;"The organization Women on Waves has been providing education about medical abortions since 1999. The NGO created a mobile medical clinic inside a shipping container, which then travels on rented ships to countries with restrictive abortion laws. Because the ships are registered in the Netherlands, Dutch law prevails when the ship is in international waters. While in port, the organization provides free workshops and education; while in international waters, medical personnel are legally able to prescribe medical abortion drugs and counseling."
209;Sonography and amniocentesis allow parents to determine sex before childbirth. The development of this technology has led to sex-selective abortion, or the termination of a fetus based on its sex. The selective termination of a female fetus is most common.
210;Sex-selective abortion is partially responsible for the noticeable disparities between the birth rates of male and female children in some countries. The preference for male children is reported in many areas of Asia, and abortion used to limit female births has been reported in Taiwan, South Korea, India, and China. This deviation from the standard birth rates of males and females occurs despite the fact that the country in question may have officially banned sex-selective abortion or even sex-screening. In China, a historical preference for a male child has been exacerbated by the one-child policy, which was enacted in 1979.
211;"Many countries have taken legislative steps to reduce the incidence of sex-selective abortion. At the International Conference on Population and Development in 1994 over 180 states agreed to eliminate ""all forms of discrimination against the girl child and the root causes of son preference"", conditions also condemned by a PACE resolution in 2011. The World Health Organization and UNICEF, along with other United Nations agencies, have found that measures to reduce access to abortion are much less effective at reducing sex-selective abortions than measures to reduce gender inequality."
212;In a number of cases, abortion providers and these facilities have been subjected to various forms of violence, including murder, attempted murder, kidnapping, stalking, assault, arson, and bombing. Anti-abortion violence is classified by both governmental and scholarly sources as terrorism. In the U.S. and Canada, over 8,000 incidents of violence, trespassing, and death threats have been recorded by providers since 1977, including over 200 bombings/arsons and hundreds of assaults. The majority of abortion opponents have not been involved in violent acts.
213;In the United States, four physicians who performed abortions have been murdered: David Gunn (1993), John Britton (1994), Barnett Slepian (1998), and George Tiller (2009). Also murdered, in the U.S. and Australia, have been other personnel at abortion clinics, including receptionists and security guards such as James Barrett, Shannon Lowney, Lee Ann Nichols, and Robert Sanderson. Woundings (e.g., Garson Romalis) and attempted murders have also taken place in the United States and Canada. Hundreds of bombings, arsons, acid attacks, invasions, and incidents of vandalism against abortion providers have occurred. Notable perpetrators of anti-abortion violence include Eric Robert Rudolph, Scott Roeder, Shelley Shannon, and Paul Jennings Hill, the first person to be executed in the United States for murdering an abortion provider.
214;Legal protection of access to abortion has been brought into some countries where abortion is legal. These laws typically seek to protect abortion clinics from obstruction, vandalism, picketing, and other actions, or to protect women and employees of such facilities from threats and harassment.
215;Far more common than physical violence is psychological pressure. In 2003, Chris Danze organized anti-abortion organizations throughout Texas to prevent the construction of a Planned Parenthood facility in Austin. The organizations released the personal information online, of those involved with construction, sending them up to 1200 phone calls a day and contacting their churches. Some protestors record women entering clinics on camera.
216;Spontaneous abortion occurs in various animals. For example, in sheep it may be caused by stress or physical exertion, such as crowding through doors or being chased by dogs. In cows, abortion may be caused by contagious disease, such as brucellosis or Campylobacter, but can often be controlled by vaccination. Eating pine needles can also induce abortions in cows.
217;Several plants, including broomweed, skunk cabbage, poison hemlock, and tree tobacco, are known to cause fetal deformities and abortion in cattle and in sheep and goats. In horses, a fetus may be aborted or resorbed if it has lethal white syndrome (congenital intestinal aganglionosis). Foal embryos that are homozygous for the dominant white gene (WW) are theorized to also be aborted or resorbed before birth. In many species of sharks and rays, stress-induced abortions occur frequently on capture.
218;Viral infection can cause abortion in dogs. Cats can experience spontaneous abortion for many reasons, including hormonal imbalance. A combined abortion and spaying is performed on pregnant cats, especially in trap–neuter–return programs, to prevent unwanted kittens from being born.
219;Female rodents may terminate a pregnancy when exposed to the smell of a male not responsible for the pregnancy, known as the Bruce effect.
220;Abortion may also be induced in animals, in the context of animal husbandry. For example, abortion may be induced in mares that have been mated improperly, or that have been purchased by owners who did not realize the mares were pregnant, or that are pregnant with twin foals. Feticide can occur in horses and zebras due to male harassment of pregnant mares or forced copulation, although the frequency in the wild has been questioned. Male gray langur monkeys may attack females following male takeover, causing miscarriage.
221;First-trimester abortion in women with medical conditions. US Department of Health and Human Services
222;Safe abortion: Technical & policy guidance for health systems, World Health Organization (2015)
223;"A regular haircut, in Western fashion, is a men's and boys' hairstyle that has hair long enough to comb on top, a defined or deconstructed side part, and a short, semi-short, medium, long, or extra long back and sides. The style is also known by other names including taper cut, regular taper cut, side-part and standard haircut; as well as short back and sides, business-man cut and professional cut, subject to varying national, regional, and local interpretations of the specific taper for the back and sides."
224;The short back and sides dates back to the Roman empire, as the regulation haircut for legionaries. Besides preventing the spread of lice, short hair and a clean shaven face prevented the enemy from grabbing a soldier by the beard. By the first century AD, Roman hairstyles were imitated by non-Roman subjects who admired the civilisation that Rome brought. Examples include the Gallo-Romans and Romanized Jews like Saint Paul seeking to distinguish themselves from traditionalists for whom hair cutting was forbidden.
225;The regular haircut, worn with a long beard, made a comeback during the Renaissance due to European men's newfound fascination with rediscovered classical Greco-Roman artefacts. It was revived for a second time during the Regency era of c.1810-1830 as dandies abandoned the impractical and expensive powdered wigs in response to William Pitt the Younger's hair powder tax.
226;During the Gay Nineties, the regular haircut gradually replaced the longer hair and muttonchop sideburns fashionable since the 1840s until, by 1910, it had become the norm for professional men. An extreme version known as the undercut was regulation for British and German soldiers during World War I and World War II. During the post-World War II period, the business-man haircut, in the form of a combover, became the standard dress code for men's hair in white-collar workplace settings throughout the Western world (until the late 1960s and early 1970s). In 2010s fashion, the short back and sides continued to be worn by many professional men, while the related undercut was appropriated by the hipster subculture.
227;The essential elements of a regular haircut are edging, siding and topping:
228;Edging refers to the design of the lower edge of hair growth from the sideburns around the ears and across the nape of the neck.
229;Siding refers to the design of the hair on the back and sides between the edge and the top. Edging and siding, together or separately, commonly referred to as tapering, create a taper (see crew cut).
230;"Topping refers to the design of the hair at the front and over the crown.Edging comes first, followed by siding and topping. Edging is typically done with clippers; siding, shears over comb; topping, shears over finger. There are other methods that can be utilized including all clipper cuts, all shears cuts and all razor cuts. Barbers distinguish between a two line haircut and a one line haircut. Two line haircuts are standard taper cuts. The hair is outlined around the ears and then straight down the sides of the neck.The edge of hair growth at the nape of the neck is tapered to the skin with a fine(zero) clipper blade. A one line haircut, often referred to as a block cut, has the edge of hair growth at the nape outline shaved, creating an immediate transition between hair and skin and connecting the outline from the right sideburn to the outline from the left sideburn across the nape. The outline at the edge of the nape can be in a squared off or rounded pattern. A squared off nape can have squared or rounded corners. Rotary, taper and edger clippers can be utilized when edging or siding a haircut. Guards and/or blades can be attached that vary the cutting length."
231;"A tapered back and sides generally contours to the head shape; the hair progressively graduates in length from longer hair at the upper portions of the head to shorter hair at the lower edge of hair growth on the back and sides.  There are a variety of tapers possible from short to extra long. Medium and longer tapers can be referred to as trims; however, the word trim is commonly used to request that the hair is trimmed back to the last haircut regardless of the style of taper. The sideburns and the shape and height of the neck edge are important design elements that can affect the appearance of the face, neck, chin, ears, profile and overall style."
232;"In most instances, a shorter neck or chin suits a somewhat higher neck edge; a longer neck or chin suits a somewhat lower neck edge. An extra wide neck suits a somewhat narrower neck edge while a thinner neck or protruding ears suit a wider neck edge. When slightly longer sideburns are worn than are appropriate for a style, it can shorten the appearance of the face; when slightly shorter sideburns are worn than are appropriate, it can lengthen the appearance of the face; therefore, the appearance of a face that is shorter or longer than average, in particular when due to the length of the chin or lower face,  can be normalized by altering the length of the sideburns."
233;Other names for this style of taper include full crown, tight cut, and fade. The hair on the sides and back is cut with a coarse clipper blade from the lower edge of hair growth to or nearly full up to the crown. The clipper is gradually arced out of the hair at the hat band to achieve a taper. A fine clipper is used from the sideburn to about an inch above the ear. Clipper lines are blended out so there is a seamless transition between lengths.
234;"Sideburns, which may not be visible at the time of the haircut depending on the color, thickness and density of the hair, skin tone and fine clipper blade used, are maintained short between haircuts. Short sideburns extend to the area where the ear cartilage attaches to the skull or slightly lower if ear shape requires to allow a sideburn to be defined. Can be worn with an ivy league, high and tight, flat top crew cut, butch and other styles; and often the choice with these styles during the summer."
235;"Also known as a half crown. The hair on the sides and back is cut with a coarse clipper blade about halfway up to the crown; the clipper starts to gradually arc out of the hair at the top of the ears. A fine clipper blade is used at the sideburns and at the nape arcing out of the hair to create a blend at a point between the bottom and the top of the ears. "
236;Sideburns are generally worn short as the hair grows out or slightly longer than short but not quite medium.  Blending at the upper sides can utilize clipper over comb or shears over comb techniques. While a semi-short taper can be worn with a regular haircut,  it is very common with an ivy league, crew cut, flat top crew cut, butch, brush cut, or burr.
237;A coarse clipper blade may be used on the sideburns, with the clipper immediately arcing out of the hair, completing the taper at the top of the ears. In the nape area, the coarse clipper starts to arc out at the middle of the ears with the taper completed at the top of the ears. A fine clipper blade tapers the lower edge of the hairline at the nape to the skin. The lower edge of hair growth at the nape can alternatively be blocked off in a squared or rounded pattern.
238;Medium sideburns are appropriate with face shapes that are neither long or short. Medium sideburns extend to the top of the ear orifice. The hair on the middle part of the back and sides can be shortened,  thinned and blended using a variety of methods including shears over comb, clipper over comb, thinning shears method, slithering with standard barber's shears, shear point tapering or razor methods. A common style with a regular haircut, medium pompadour or ivy league and also worn with a crew cut or flattop.
239;A coarse clipper blade is used in the nape area, arcing out of the hair at the bottom of the ears with the taper completed at mid ear. A fine clipper blade is used to taper the edge at the hairline. A long taper is frequently blocked at the nape in a squared or rounded pattern instead of being tapered to the skin. Long sideburns are appropriate for average face shapes. Long sideburns extend to the middle of the ear opening. 
240;"The middle section of the back and sides is most often cut shears over comb or shears over fingers; can also be cut with a razor. Thinning, layering and blending of the middle section of the back and sides can be accomplished with thinning shears, slithering or razor techniques. Most frequently worn with a regular haircut or a long pompadour."
241;"A coarse clipper blade is used in the nape, immediately arcing out of the hair, with the taper completed below the bottom of the ears. A fine clipper blade may be used to taper the lower edge of the hairline to the skin. An extra long taper is frequently blocked at the nape in a squared or rounded pattern; a deconstructed arch around the ears and a deconstructed or shaggy block at the nape are also quite common."
242;"Extra long sideburns are appropriate; extra long sideburns extend to the top of the ear lobe. The middle section of the back and sides is most often cut shears over comb or shears over fingers; can also be cut with a razor. Thinning, layering and blending of the middle section of the back and sides can be accomplished with thinning shears, slithering or razor techniques. Apart from being worn with a regular haircut, also worn with an extra long pompadour."
243;Topping includes shortening, layering, and thinning the hair on the crown and frontal areas to attain the desired length, volume, degree of contour, graduation, and layering. The technique most widely used to shorten, layer and graduate the hair is the shears over finger method, also known as finger work.  Finger work involves initially lifting the hair to be cut with the comb, then grasping the lifted hair between the index and middle finger of the opposite hand while transferring the comb to that hand and cutting it with the shears held in the hand that initially held the comb. The comb is then transferred back to the hand that holds the shears and the process is repeated in swaths that go from front to back,  outer to inner areas of the right and left sides of the top.
244;The angle at which the hair is held away from the scalp is critical as it affects how the cut hair will graduate and layer. Depending on the area of the scalp and the desired appearance of the cut hair, the angle will range from around 45 to 135 degrees.  Shears over comb techniques include the up and over method and the shear lifting method.  In both methods, the hair to be cut is held up by the comb and cut with shears.
245;The up and over method is a continuous process where the strips of cut hair run from the front hairline back or from the side hairline upwards.  In the shear lifting method, the process is not continuous but carried out sectionally from left to right across the top of the head proceeding from the crown to the front. For example, there may be fifteen separate sections, three across the top of the head from side to side and five from the crown forward.  Cutting proceeds from crown left to crown right and so on to front left to front right. As with the shears over finger method, the angle of the hair to the scalp as it is cut is critical to the layered and graduated appearance of the cut hair.
246;Depending on the thickness of the hair and the desired volume, topping may include thinning which can be accomplished by a variety of methods including thinning shears method, slithering with regular barber shears or the push back method with regular shears or thinning shears. The hair to be thinned may be held with the fingers or comb.
247;Whorls, cowlicks, and irregularities of the scalp can be addressed by shear point tapering techniques. Only a few hairs are cut in the problem areas using just the tips of the shears, over comb. Topping as well as siding may also be achieved with razor cutting techniques.
248;Three types of clippers can be utilized to achieve a regular haircut: taper clippers, rotary clippers and outliner/edger clippers. Taper clippers are powered by a linear or pivot motor. The blades are not readily interchangeable. The taper lever allows adjustment of the cutting length within a certain range, usually from #000 blade length, 1⁄50 inch (0.51 mm) on the fine side to #1 length, 3⁄32 inch (2.4 mm) on the coarse side. For longer lengths, clipper guards are attached. The guard will cut at the numbered guard length when the taper lever is in the shortest cutting position. Clipper guards are also known as clipper guide combs. Fade clippers are identical to taper clippers with the exception of the range of cutting lengths which is entirely within the fine blade range. Most fade clippers cut between #00000 blade length, 1⁄125 inch (0.20 mm) and #000 blade length, 1⁄50 inch (0.51 mm). As with regular taper clippers, clipper guards can be attached for longer cutting lengths.
